Unnamed: 0,HistoricalAvgHrlyTemp,Date,NumberofGames,DayofWeek,VisitingTeam,HomeTeam,DayNight,Attendance
39,7.167999999999998,20010405,0,Thu,MON,CHN,D,16758.0
40,10.455999999999996,20010405,0,Thu,PIT,CIN,D,20482.0
41,0,20010405,0,Thu,SLN,COL,D,35142.0
42,18.432000000000006,20010405,0,Thu,MIL,HOU,N,24055.0
43,17.89090909090909,20010405,0,Thu,ARI,LAN,N,20542.0
44,14.163999999999996,20010405,0,Thu,SDN,SFN,N,40930.0
45,6.1019999999999985,20010406,0,Fri,TBA,BOS,D,33525.0
46,8.401999999999997,20010406,0,Fri,DET,CHA,D,43954.0
47,7.063999999999997,20010406,0,Fri,BAL,CLE,N,32738.0
48,12.811111111111114,20010406,0,Fri,MIN,KCA,D,40150.0
49,8.364000000000003,20010406,0,Fri,TOR,NYA,N,29606.0
50,11.606,20010406,0,Fri,ANA,OAK,N,42826.0
51,18.034000000000006,20010406,0,Fri,SEA,TEX,N,34684.0
52,21.465999999999998,20010406,0,Fri,SLN,ARI,N,46079.0
53,0,20010406,0,Fri,SDN,COL,N,37431.0
54,14.33061224489796,20010406,0,Fri,ATL,FLO,N,15857.0
55,18.28000000000001,20010406,0,Fri,PIT,HOU,N,27126.0
56,17.92727272727273,20010406,0,Fri,SFN,LAN,N,36508.0
57,5.009999999999999,20010406,0,Fri,CIN,MIL,N,42024.0
58,-0.08999999999999989,20010406,0,Fri,NYN,MON,N,45183.0
59,8.929999999999998,20010406,0,Fri,CHN,PHI,D,36380.0
60,6.454,20010407,0,Sat,TBA,BOS,N,31660.0
61,9.273999999999997,20010407,0,Sat,DET,CHA,D,20264.0
62,8.656,20010407,0,Sat,BAL,CLE,D,40704.0
63,13.77826086956522,20010407,0,Sat,MIN,KCA,D,16687.0
64,8.427999999999999,20010407,0,Sat,TOR,NYA,D,30487.0
65,11.64,20010407,0,Sat,ANA,OAK,D,21398.0
66,18.838000000000008,20010407,0,Sat,SEA,TEX,N,41651.0
67,21.712,20010407,0,Sat,SLN,ARI,D,34404.0
68,0,20010407,0,Sat,SDN,COL,D,41026.0
69,15.004081632653062,20010407,0,Sat,ATL,FLO,N,27224.0
70,18.50000000000001,20010407,0,Sat,PIT,HOU,D,30046.0
71,18.19090909090909,20010407,0,Sat,SFN,LAN,N,38417.0
72,4.769999999999999,20010407,0,Sat,CIN,MIL,D,40651.0
73,0.9806451612903228,20010407,0,Sat,NYN,MON,D,15317.0
74,9.47,20010407,0,Sat,CHN,PHI,D,16847.0
75,7.009999999999999,20010408,0,Sun,TBA,BOS,D,31383.0
76,8.915999999999999,20010408,0,Sun,DET,CHA,D,19887.0
77,8.027999999999999,20010408,0,Sun,BAL,CLE,D,40754.0
78,13.951111111111112,20010408,0,Sun,MIN,KCA,D,15028.0
79,9.064,20010408,0,Sun,TOR,NYA,D,31970.0
80,11.568000000000001,20010408,0,Sun,ANA,OAK,D,26211.0
81,19.27000000000001,20010408,0,Sun,SEA,TEX,D,44306.0
82,21.93799999999999,20010408,0,Sun,SLN,ARI,D,36714.0
83,0,20010408,0,Sun,SDN,COL,D,40446.0
84,15.102040816326538,20010408,0,Sun,ATL,FLO,D,20880.0
85,19.122000000000007,20010408,0,Sun,PIT,HOU,D,30174.0
86,18.7,20010408,0,Sun,SFN,LAN,N,37549.0
87,4.87,20010408,0,Sun,CIN,MIL,D,34077.0
88,1.770967741935484,20010408,0,Sun,NYN,MON,D,11321.0
89,9.6,20010408,0,Sun,CHN,PHI,D,15550.0
90,7.469999999999996,20010409,0,Mon,CLE,CHA,N,21242.0
91,13.0,20010409,0,Mon,NYA,KCA,D,24411.0
92,4.156,20010409,0,Mon,DET,MIN,N,46101.0
93,18.19047619047619,20010409,0,Mon,TBA,TOR,N,48115.0
94,1.2903225806451613,20010409,0,Mon,CHN,MON,N,5776.0
95,8.792,20010409,0,Mon,ATL,NYN,D,53640.0
96,9.531999999999996,20010409,0,Mon,FLO,PHI,N,11311.0
97,10.247999999999998,20010409,0,Mon,CIN,PIT,D,36954.0
98,13.043999999999999,20010409,0,Mon,COL,SLN,D,48702.0
99,14.152000000000005,20010410,0,Tue,TEX,ANA,N,42784.0
100,5.951999999999999,20010410,0,Tue,BAL,BOS,N,27664.0
101,8.244000000000002,20010410,0,Tue,CLE,CHA,N,12465.0
102,13.4,20010410,0,Tue,NYA,KCA,N,16338.0
103,4.862,20010410,0,Tue,DET,MIN,N,9130.0
104,12.154000000000003,20010410,0,Tue,SEA,OAK,N,14880.0
105,19.022727272727273,20010410,0,Tue,TBA,TOR,N,18071.0
106,21.497999999999998,20010410,0,Tue,LAN,ARI,N,29191.0
107,4.252000000000001,20010410,0,Tue,HOU,MIL,N,23577.0
108,2.6741935483870964,20010410,0,Tue,CHN,MON,N,8314.0
109,8.954,20010410,0,Tue,FLO,PHI,N,11376.0
110,16.520000000000003,20010410,0,Tue,SFN,SDN,D,61277.0
111,14.221999999999998,20010411,0,Wed,TEX,ANA,N,16974.0
112,7.911999999999999,20010411,0,Wed,BAL,BOS,N,26302.0
113,9.247999999999998,20010411,0,Wed,CLE,CHA,D,12693.0
114,14.16521739130435,20010411,0,Wed,NYA,KCA,D,19175.0
115,5.154,20010411,0,Wed,DET,MIN,N,11149.0
116,11.704,20010411,0,Wed,SEA,OAK,N,16652.0
117,19.093023255813954,20010411,0,Wed,TBA,TOR,N,24017.0
118,21.56999999999999,20010411,0,Wed,LAN,ARI,N,25974.0
119,5.7940000000000005,20010411,0,Wed,HOU,MIL,N,26021.0
120,3.606451612903226,20010411,0,Wed,CHN,MON,N,9632.0
121,10.16,20010411,0,Wed,ATL,NYN,N,36048.0
122,11.310000000000004,20010411,0,Wed,CIN,PIT,N,35045.0
123,16.753999999999994,20010411,0,Wed,SFN,SDN,N,50149.0
124,14.308000000000002,20010411,0,Wed,COL,SLN,N,30115.0
125,14.41,20010412,0,Thu,TEX,ANA,N,17435.0
126,7.38,20010412,0,Thu,BAL,BOS,N,30083.0
127,8.645999999999997,20010412,0,Thu,CLE,DET,N,15639.0
128,11.77,20010412,0,Thu,SEA,OAK,D,15414.0
129,22.2,20010412,0,Thu,LAN,ARI,N,29465.0
130,5.613999999999999,20010412,0,Thu,HOU,MIL,D,23599.0
131,9.572000000000001,20010412,0,Thu,ATL,NYN,N,27694.0
132,12.35,20010412,0,Thu,CIN,PIT,N,33045.0
133,16.847999999999995,20010412,0,Thu,SFN,SDN,D,25730.0
134,14.064000000000005,20010412,0,Thu,COL,SLN,D,35127.0
135,14.074999999999996,20010413,0,Fri,SEA,ANA,N,31087.0
136,10.133999999999999,20010413,0,Fri,TBA,BAL,N,34656.0
137,7.626,20010413,0,Fri,NYA,BOS,N,33124.0
138,9.351020408163265,20010413,0,Fri,CLE,DET,N,20334.0
139,6.099999999999999,20010413,0,Fri,CHA,MIN,N,21202.0
140,11.724,20010413,0,Fri,TEX,OAK,N,19255.0
141,18.476190476190474,20010413,0,Fri,KCA,TOR,D,26148.0
142,18.195555555555554,20010413,0,Fri,PHI,ATL,N,31017.0
143,10.152000000000001,20010413,0,Fri,PIT,CHN,D,26003.0
144,0,20010413,0,Fri,ARI,COL,N,38564.0
145,5.755999999999999,20010413,0,Fri,SFN,MIL,N,34998.0
146,3.4700000000000006,20010413,0,Fri,FLO,MON,N,12554.0
147,10.784,20010413,0,Fri,CIN,NYN,N,38243.0
148,16.837999999999997,20010413,0,Fri,LAN,SDN,N,29883.0
149,14.570000000000002,20010413,0,Fri,HOU,SLN,N,42153.0
150,14.260000000000002,20010414,0,Sat,SEA,ANA,N,34780.0
151,9.934,20010414,0,Sat,TBA,BAL,D,43621.0
152,8.628000000000002,20010414,0,Sat,NYA,BOS,D,33396.0
153,9.876,20010414,0,Sat,CLE,DET,D,23119.0
154,6.078,20010414,0,Sat,CHA,MIN,N,26487.0
155,11.745999999999997,20010414,0,Sat,TEX,OAK,D,26730.0
156,18.34090909090909,20010414,0,Sat,KCA,TOR,D,26024.0
157,18.819999999999993,20010414,0,Sat,PHI,ATL,N,35979.0
158,10.379999999999995,20010414,0,Sat,PIT,CHN,D,34220.0
159,0,20010414,0,Sat,ARI,COL,D,42319.0
160,6.0139999999999985,20010414,0,Sat,SFN,MIL,N,42080.0
161,4.216129032258064,20010414,0,Sat,FLO,MON,N,9514.0
162,11.164000000000001,20010414,0,Sat,CIN,NYN,D,55067.0
163,17.038,20010414,0,Sat,LAN,SDN,N,50750.0
164,14.892000000000001,20010414,0,Sat,HOU,SLN,D,39235.0
165,13.875999999999998,20010415,0,Sun,SEA,ANA,D,20733.0
166,11.026000000000002,20010415,0,Sun,TBA,BAL,D,30441.0
167,8.319999999999997,20010415,0,Sun,NYA,BOS,D,32127.0
168,7.074000000000002,20010415,0,Sun,CHA,MIN,D,9141.0
169,11.493999999999998,20010415,0,Sun,TEX,OAK,N,18853.0
170,18.045454545454547,20010415,0,Sun,KCA,TOR,D,21379.0
171,18.891111111111115,20010415,0,Sun,PHI,ATL,D,24472.0
172,10.805999999999997,20010415,0,Sun,PIT,CHN,D,21061.0
173,0,20010415,0,Sun,ARI,COL,D,36841.0
174,6.846,20010415,0,Sun,SFN,MIL,D,25981.0
175,4.5032258064516135,20010415,0,Sun,FLO,MON,D,8090.0
176,11.012,20010415,0,Sun,CIN,NYN,D,39643.0
177,16.488000000000003,20010415,0,Sun,LAN,SDN,D,23852.0
178,14.724000000000004,20010415,0,Sun,HOU,SLN,D,27993.0
179,13.910000000000002,20010416,0,Mon,OAK,ANA,N,16368.0
180,10.552,20010416,0,Mon,TBA,BAL,N,24558.0
181,8.297999999999998,20010416,0,Mon,NYA,BOS,D,33373.0
182,7.6099999999999985,20010416,0,Mon,KCA,MIN,N,10297.0
183,9.207999999999997,20010416,0,Mon,TEX,SEA,N,45657.0
184,16.89111111111111,20010416,0,Mon,FLO,ATL,N,24015.0
185,11.038000000000004,20010416,0,Mon,MON,NYN,N,18241.0
186,13.280000000000003,20010416,0,Mon,HOU,PIT,N,20128.0
187,14.735999999999997,20010416,0,Mon,ARI,SLN,N,25625.0
188,14.143999999999998,20010417,0,Tue,OAK,ANA,N,17837.0
189,11.091999999999999,20010417,0,Tue,CLE,BAL,N,28679.0
190,10.565999999999997,20010417,0,Tue,CHA,DET,N,13068.0
191,6.956,20010417,0,Tue,KCA,MIN,N,10623.0
192,9.319999999999999,20010417,0,Tue,TEX,SEA,N,34536.0
193,19.330952380952382,20010417,0,Tue,BOS,TBA,N,17416.0
194,17.697674418604652,20010417,0,Tue,NYA,TOR,N,20019.0
195,17.395555555555553,20010417,0,Tue,FLO,ATL,N,27522.0
196,10.091999999999999,20010417,0,Tue,PHI,CHN,D,18189.0
197,13.494000000000005,20010417,0,Tue,MIL,CIN,N,15729.0
198,11.418000000000001,20010417,0,Tue,MON,NYN,N,20177.0
199,16.877999999999997,20010417,0,Tue,COL,SDN,N,16615.0
200,14.477999999999998,20010417,0,Tue,LAN,SFN,N,41059.0
201,15.128000000000002,20010417,0,Tue,ARI,SLN,N,28517.0
202,14.595999999999998,20010418,0,Wed,OAK,ANA,N,17962.0
203,10.484000000000002,20010418,0,Wed,CLE,BAL,N,28801.0
204,9.934,20010418,0,Wed,CHA,DET,N,13180.0
205,8.574,20010418,0,Wed,KCA,MIN,D,12270.0
206,9.282,20010418,0,Wed,TEX,SEA,N,48823.0
207,19.347619047619048,20010418,0,Wed,BOS,TBA,N,14954.0
208,17.813953488372093,20010418,0,Wed,NYA,TOR,N,19770.0
209,18.454545454545453,20010418,0,Wed,FLO,ATL,D,30233.0
210,11.19,20010418,1,Wed,PHI,CHN,D,0.0
211,11.19,20010418,2,Wed,PHI,CHN,D,26793.0
212,13.351999999999997,20010418,0,Wed,MIL,CIN,N,16837.0
213,12.402000000000003,20010418,0,Wed,MON,NYN,D,20721.0
214,12.802,20010418,0,Wed,HOU,PIT,N,20339.0
215,17.05714285714285,20010418,0,Wed,COL,SDN,N,17040.0
216,14.16938775510204,20010418,0,Wed,LAN,SFN,N,41059.0
217,16.278000000000006,20010418,0,Wed,ARI,SLN,N,29144.0
218,11.554,20010419,0,Thu,CLE,BAL,D,34100.0
219,12.462000000000003,20010419,0,Thu,CHA,DET,N,14571.0
220,9.228,20010419,0,Thu,ANA,SEA,N,25016.0
221,20.076190476190476,20010419,0,Thu,BOS,TBA,N,20289.0
222,20.710000000000008,20010419,0,Thu,OAK,TEX,N,33311.0
223,17.386363636363637,20010419,0,Thu,NYA,TOR,N,24684.0
224,16.943750000000005,20010419,0,Thu,MON,FLO,N,10940.0
225,17.111999999999995,20010419,0,Thu,COL,SDN,D,15896.0
226,14.685999999999996,20010419,0,Thu,LAN,SFN,N,41059.0
227,11.956,20010420,0,Fri,MIN,CHA,N,16557.0
228,11.883999999999999,20010420,0,Fri,DET,CLE,N,33127.0
229,15.8,20010420,0,Fri,TOR,KCA,N,28018.0
230,12.466000000000006,20010420,0,Fri,BOS,NYA,N,54366.0
231,9.690000000000003,20010420,0,Fri,ANA,SEA,N,38518.0
232,19.80952380952381,20010420,0,Fri,BAL,TBA,N,11417.0
233,21.39400000000001,20010420,0,Fri,OAK,TEX,N,39041.0
234,22.785999999999998,20010420,0,Fri,COL,ARI,N,32011.0
235,14.015999999999998,20010420,0,Fri,NYN,CIN,N,26557.0
236,17.31666666666667,20010420,0,Fri,MON,FLO,N,11551.0
237,20.994000000000007,20010420,0,Fri,SLN,HOU,N,39152.0
238,19.395454545454545,20010420,0,Fri,SDN,LAN,N,34368.0
239,12.936000000000002,20010420,0,Fri,ATL,PHI,N,16245.0
240,14.910000000000002,20010420,0,Fri,CHN,PIT,N,31692.0
241,15.323999999999998,20010420,0,Fri,MIL,SFN,N,41059.0
242,12.101999999999999,20010421,0,Sat,MIN,CHA,D,19096.0
243,11.542000000000003,20010421,0,Sat,DET,CLE,D,42068.0
244,15.700000000000006,20010421,0,Sat,TOR,KCA,N,18246.0
245,11.936000000000003,20010421,0,Sat,BOS,NYA,D,55483.0
246,9.627999999999997,20010421,0,Sat,ANA,SEA,D,39274.0
247,19.807142857142853,20010421,0,Sat,BAL,TBA,D,12307.0
248,20.396000000000004,20010421,0,Sat,OAK,TEX,N,45174.0
249,24.072,20010421,0,Sat,COL,ARI,N,31724.0
250,14.122000000000003,20010421,0,Sat,NYN,CIN,D,28135.0
251,16.98936170212766,20010421,0,Sat,MON,FLO,N,17587.0
252,20.268000000000008,20010421,0,Sat,SLN,HOU,D,40981.0
253,19.513636363636362,20010421,0,Sat,SDN,LAN,N,30295.0
254,13.251999999999999,20010421,0,Sat,ATL,PHI,N,17123.0
255,14.903999999999998,20010421,0,Sat,CHN,PIT,D,33105.0
256,15.245999999999999,20010421,0,Sat,MIL,SFN,D,41059.0
257,11.068,20010422,0,Sun,MIN,CHA,D,19730.0
258,11.33,20010422,0,Sun,DET,CLE,D,34125.0
259,16.422222222222224,20010422,0,Sun,TOR,KCA,D,17371.0
260,11.668000000000001,20010422,0,Sun,BOS,NYA,D,55278.0
261,9.628,20010422,0,Sun,ANA,SEA,D,44192.0
262,19.795238095238098,20010422,0,Sun,BAL,TBA,D,17198.0
263,21.756000000000014,20010422,0,Sun,OAK,TEX,D,32527.0
264,23.355999999999998,20010422,0,Sun,COL,ARI,D,31076.0
265,13.240000000000002,20010422,0,Sun,NYN,CIN,D,30682.0
266,17.824489795918364,20010422,0,Sun,MON,FLO,D,10609.0
267,20.89800000000001,20010422,0,Sun,SLN,HOU,N,31020.0
268,19.38181818181818,20010422,0,Sun,SDN,LAN,D,31040.0
269,12.457999999999995,20010422,0,Sun,ATL,PHI,D,26756.0
270,13.6,20010422,0,Sun,CHN,PIT,D,35676.0
271,15.17,20010422,0,Sun,MIL,SFN,D,41059.0
272,23.89999999999999,20010423,0,Mon,FLO,ARI,N,23328.0
273,21.458,20010423,0,Mon,ATL,HOU,N,29122.0
274,17.21,20010423,0,Mon,PHI,SDN,N,42932.0
275,9.636,20010424,0,Tue,MIN,BOS,N,32557.0
276,11.245999999999999,20010424,0,Tue,OAK,CHA,N,12441.0
277,11.058000000000002,20010424,0,Tue,ANA,CLE,N,31942.0
278,11.361999999999998,20010424,0,Tue,BAL,DET,N,14101.0
279,11.792,20010424,0,Tue,SEA,NYA,N,29522.0
280,20.411627906976744,20010424,0,Tue,KCA,TBA,N,8915.0
281,18.238095238095237,20010424,0,Tue,TEX,TOR,N,15381.0
282,24.005999999999993,20010424,0,Tue,FLO,ARI,N,24135.0
283,0,20010424,0,Tue,CHN,COL,N,43562.0
284,21.574000000000005,20010424,0,Tue,ATL,HOU,N,29216.0
285,18.454545454545453,20010424,0,Tue,PIT,LAN,N,23596.0
286,7.793999999999996,20010424,0,Tue,NYN,MIL,N,27404.0
287,17.375999999999998,20010424,0,Tue,PHI,SDN,N,13872.0
288,15.097999999999999,20010424,0,Tue,CIN,SFN,N,40723.0
289,15.830000000000005,20010424,0,Tue,MON,SLN,N,28345.0
290,9.78,20010425,0,Wed,MIN,BOS,N,33177.0
291,13.22,20010425,0,Wed,OAK,CHA,N,12941.0
292,11.504000000000001,20010425,0,Wed,ANA,CLE,N,31396.0
293,11.681999999999995,20010425,0,Wed,BAL,DET,N,18919.0
294,12.548,20010425,0,Wed,SEA,NYA,N,23684.0
295,20.257142857142856,20010425,0,Wed,KCA,TBA,N,8752.0
296,17.8325,20010425,0,Wed,TEX,TOR,N,15021.0
297,24.39199999999999,20010425,0,Wed,FLO,ARI,N,23097.0
298,0,20010425,0,Wed,CHN,COL,N,42514.0
299,21.422000000000004,20010425,0,Wed,ATL,HOU,N,31223.0
300,19.586363636363632,20010425,0,Wed,PIT,LAN,N,22495.0
301,7.985999999999997,20010425,0,Wed,NYN,MIL,N,30353.0
302,17.677999999999994,20010425,0,Wed,PHI,SDN,N,12573.0
303,14.978000000000002,20010425,0,Wed,CIN,SFN,N,40763.0
304,16.868000000000006,20010425,0,Wed,MON,SLN,N,28858.0
305,9.291999999999998,20010426,0,Thu,MIN,BOS,N,32222.0
306,11.841999999999995,20010426,0,Thu,OAK,CHA,N,12963.0
307,12.354000000000001,20010426,0,Thu,ANA,CLE,N,29427.0
308,11.991999999999997,20010426,0,Thu,BAL,DET,D,18824.0
309,11.802000000000003,20010426,0,Thu,SEA,NYA,N,30218.0
310,20.940476190476186,20010426,0,Thu,KCA,TBA,D,9247.0
311,24.627999999999993,20010426,0,Thu,ATL,ARI,N,27362.0
312,0,20010426,0,Thu,CHN,COL,D,47336.0
313,20.32727272727273,20010426,0,Thu,PIT,LAN,N,24143.0
314,7.922000000000001,20010426,0,Thu,NYN,MIL,D,25233.0
315,17.404,20010426,0,Thu,PHI,SDN,D,12785.0
316,14.878,20010426,0,Thu,CIN,SFN,D,41059.0
317,17.118,20010426,0,Thu,MON,SLN,D,42373.0
318,8.88,20010427,0,Fri,KCA,BOS,N,31850.0
319,12.422,20010427,0,Fri,SEA,CHA,N,16276.0
320,12.479999999999997,20010427,0,Fri,TEX,CLE,N,40320.0
321,11.817999999999993,20010427,0,Fri,TBA,DET,N,16458.0
322,8.781999999999998,20010427,0,Fri,BAL,MIN,N,24369.0
323,12.118000000000002,20010427,0,Fri,OAK,NYA,N,35170.0
324,17.761904761904763,20010427,0,Fri,ANA,TOR,N,16174.0
325,24.299999999999997,20010427,0,Fri,ATL,ARI,N,32663.0
326,0,20010427,0,Fri,CIN,COL,N,44502.0
327,21.45000000000001,20010427,0,Fri,FLO,HOU,N,32120.0
328,20.218181818181815,20010427,0,Fri,PHI,LAN,N,40643.0
329,8.469999999999997,20010427,0,Fri,MON,MIL,N,26350.0
330,17.094000000000005,20010427,0,Fri,PIT,SDN,N,27896.0
331,15.23,20010427,0,Fri,CHN,SFN,N,41059.0
332,17.286,20010427,0,Fri,NYN,SLN,N,40674.0
333,10.015999999999998,20010428,0,Sat,KCA,BOS,D,32442.0
334,11.643999999999997,20010428,0,Sat,SEA,CHA,N,25542.0
335,11.761999999999995,20010428,0,Sat,TEX,CLE,N,41147.0
336,11.662,20010428,0,Sat,TBA,DET,D,18666.0
337,8.453999999999999,20010428,0,Sat,BAL,MIN,N,30479.0
338,12.650000000000002,20010428,0,Sat,OAK,NYA,D,38422.0
339,16.71794871794872,20010428,0,Sat,ANA,TOR,D,19261.0
340,25.153999999999996,20010428,0,Sat,ATL,ARI,N,45264.0
341,0,20010428,0,Sat,CIN,COL,D,47143.0
342,21.458000000000006,20010428,0,Sat,FLO,HOU,D,33274.0
343,20.463636363636365,20010428,0,Sat,PHI,LAN,N,37322.0
344,7.304000000000001,20010428,0,Sat,MON,MIL,D,40877.0
345,17.313999999999993,20010428,0,Sat,PIT,SDN,N,48326.0
346,15.352000000000002,20010428,0,Sat,CHN,SFN,D,41059.0
347,17.038000000000004,20010428,0,Sat,NYN,SLN,D,43843.0
348,9.878,20010429,0,Sun,KCA,BOS,D,32791.0
349,11.197999999999997,20010429,0,Sun,SEA,CHA,D,25442.0
350,11.495999999999997,20010429,0,Sun,TEX,CLE,D,40132.0
351,11.42,20010429,0,Sun,TBA,DET,D,16769.0
352,9.621999999999998,20010429,0,Sun,BAL,MIN,D,23011.0
353,13.206000000000001,20010429,0,Sun,OAK,NYA,D,50572.0
354,17.727272727272727,20010429,0,Sun,ANA,TOR,D,23949.0
355,25.081999999999994,20010429,0,Sun,ATL,ARI,N,34356.0
356,0,20010429,0,Sun,CIN,COL,D,47047.0
357,22.176,20010429,0,Sun,FLO,HOU,D,31376.0
358,20.563636363636366,20010429,0,Sun,PHI,LAN,D,43589.0
359,7.711999999999998,20010429,0,Sun,MON,MIL,D,32700.0
360,17.366,20010429,0,Sun,PIT,SDN,D,41654.0
361,15.754000000000001,20010429,0,Sun,CHN,SFN,D,41059.0
362,16.281999999999996,20010429,0,Sun,NYN,SLN,D,38401.0
363,12.777999999999999,20010430,0,Mon,TBA,BAL,N,28510.0
364,9.844,20010430,0,Mon,NYA,MIN,N,24629.0
365,17.34090909090909,20010430,0,Mon,KCA,TOR,D,13766.0
366,13.227999999999998,20010430,0,Mon,HOU,NYN,N,19083.0
367,15.461224489795917,20010501,0,Tue,CHA,ANA,N,15664.0
368,13.258000000000004,20010501,0,Tue,TBA,BAL,N,27208.0
369,16.408695652173915,20010501,0,Tue,CLE,KCA,N,14512.0
370,9.603999999999996,20010501,0,Tue,NYA,MIN,N,24505.0
371,12.776,20010501,0,Tue,TOR,OAK,N,10935.0
372,10.655999999999999,20010501,0,Tue,BOS,SEA,N,36642.0
373,22.584000000000007,20010501,0,Tue,DET,TEX,N,25638.0
374,20.259090909090908,20010501,0,Tue,MIL,ATL,N,24922.0
375,12.461999999999998,20010501,0,Tue,SDN,CHN,N,28842.0
376,16.112000000000002,20010501,0,Tue,LAN,CIN,N,21473.0
377,19.106250000000006,20010501,0,Tue,SLN,FLO,N,10377.0
378,8.074193548387097,20010501,0,Tue,ARI,MON,N,4340.0
379,13.739999999999995,20010501,0,Tue,HOU,NYN,N,25619.0
380,14.265999999999996,20010501,0,Tue,COL,PHI,N,14138.0
381,16.116,20010501,0,Tue,SFN,PIT,N,22926.0
382,15.617999999999997,20010502,0,Wed,CHA,ANA,N,15516.0
383,13.908,20010502,0,Wed,TBA,BAL,N,26615.0
384,16.888888888888893,20010502,0,Wed,CLE,KCA,N,13401.0
385,9.557999999999996,20010502,0,Wed,NYA,MIN,N,36825.0
386,12.720000000000002,20010502,0,Wed,TOR,OAK,N,14048.0
387,11.320000000000002,20010502,0,Wed,BOS,SEA,N,40170.0
388,21.904000000000007,20010502,0,Wed,DET,TEX,N,33825.0
389,20.52954545454546,20010502,0,Wed,MIL,ATL,N,24802.0
390,13.583999999999998,20010502,0,Wed,SDN,CHN,N,27016.0
391,16.014000000000003,20010502,0,Wed,LAN,CIN,N,21323.0
392,19.408163265306126,20010502,0,Wed,SLN,FLO,N,10308.0
393,8.635483870967741,20010502,0,Wed,ARI,MON,N,4352.0
394,14.663999999999998,20010502,0,Wed,HOU,NYN,N,23262.0
395,15.174000000000001,20010502,0,Wed,COL,PHI,N,13243.0
396,16.476000000000003,20010502,0,Wed,SFN,PIT,N,22880.0
397,15.853061224489794,20010503,0,Thu,CHA,ANA,N,15372.0
398,14.074000000000003,20010503,0,Thu,NYA,BAL,N,40218.0
399,16.147727272727273,20010503,0,Thu,CLE,KCA,D,23869.0
400,12.958000000000002,20010503,0,Thu,TOR,OAK,D,10586.0
401,10.672000000000002,20010503,0,Thu,BOS,SEA,N,32513.0
402,21.44600000000001,20010503,0,Thu,DET,TEX,D,34051.0
403,20.935555555555556,20010503,0,Thu,MIL,ATL,N,26411.0
404,12.819999999999993,20010503,0,Thu,SDN,CHN,D,27307.0
405,15.632,20010503,0,Thu,LAN,CIN,N,18371.0
406,8.141935483870967,20010503,0,Thu,ARI,MON,N,4788.0
407,15.777999999999997,20010503,0,Thu,COL,PHI,D,17383.0
408,15.844000000000001,20010503,0,Thu,SFN,PIT,N,23048.0
409,15.965999999999998,20010504,0,Fri,DET,ANA,N,36690.0
