Unnamed: 0,HistoricalAvgHrlyTemp,Date,NumberofGames,DayofWeek,VisitingTeam,HomeTeam,DayNight,Attendance
29,16.2,20010404,0,Wed,PHI,FLO,N,8493.0
30,18.87600000000001,20010404,0,Wed,MIL,HOU,N,25092.0
31,17.972727272727273,20010404,0,Wed,ARI,LAN,N,34301.0
32,14.228,20010404,0,Wed,SDN,SFN,N,40930.0
33,7.8340000000000005,20010405,0,Thu,BOS,BAL,N,33469.0
34,5.704081632653061,20010405,0,Thu,MIN,DET,D,20836.0
35,8.356000000000002,20010405,0,Thu,KCA,NYA,D,26696.0
36,19.12093023255814,20010405,0,Thu,TOR,TBA,D,10881.0
37,17.852000000000007,20010405,0,Thu,ANA,TEX,N,34120.0
38,15.957777777777778,20010405,0,Thu,NYN,ATL,N,34219.0
39,7.4739999999999975,20010405,0,Thu,MON,CHN,D,16758.0
40,10.077999999999998,20010405,0,Thu,PIT,CIN,D,20482.0
41,0,20010405,0,Thu,SLN,COL,D,35142.0
42,18.242000000000008,20010405,0,Thu,MIL,HOU,N,24055.0
43,18.13181818181818,20010405,0,Thu,ARI,LAN,N,20542.0
44,13.813999999999997,20010405,0,Thu,SDN,SFN,N,40930.0
45,6.215999999999999,20010406,0,Fri,TBA,BOS,D,33525.0
46,9.031999999999996,20010406,0,Fri,DET,CHA,D,43954.0
47,7.9060000000000015,20010406,0,Fri,BAL,CLE,N,32738.0
48,13.239130434782611,20010406,0,Fri,MIN,KCA,D,40150.0
49,8.203999999999999,20010406,0,Fri,TOR,NYA,N,29606.0
50,11.664000000000001,20010406,0,Fri,ANA,OAK,N,42826.0
51,18.332000000000004,20010406,0,Fri,SEA,TEX,N,34684.0
52,21.734,20010406,0,Fri,SLN,ARI,N,46079.0
53,0,20010406,0,Fri,SDN,COL,N,37431.0
54,14.62040816326531,20010406,0,Fri,ATL,FLO,N,15857.0
55,18.184000000000008,20010406,0,Fri,PIT,HOU,N,27126.0
56,18.213636363636365,20010406,0,Fri,SFN,LAN,N,36508.0
57,4.733999999999998,20010406,0,Fri,CIN,MIL,N,42024.0
58,0.8935483870967745,20010406,0,Fri,NYN,MON,N,45183.0
59,9.147999999999998,20010406,0,Fri,CHN,PHI,D,36380.0
60,6.9499999999999975,20010407,0,Sat,TBA,BOS,N,31660.0
61,9.351999999999999,20010407,0,Sat,DET,CHA,D,20264.0
62,8.194,20010407,0,Sat,BAL,CLE,D,40704.0
63,14.228888888888891,20010407,0,Sat,MIN,KCA,D,16687.0
64,9.176000000000002,20010407,0,Sat,TOR,NYA,D,30487.0
65,11.506000000000002,20010407,0,Sat,ANA,OAK,D,21398.0
66,18.956000000000014,20010407,0,Sat,SEA,TEX,N,41651.0
67,22.083999999999996,20010407,0,Sat,SLN,ARI,D,34404.0
68,0,20010407,0,Sat,SDN,COL,D,41026.0
69,14.783673469387761,20010407,0,Sat,ATL,FLO,N,27224.0
70,18.82800000000001,20010407,0,Sat,PIT,HOU,D,30046.0
71,18.44545454545454,20010407,0,Sat,SFN,LAN,N,38417.0
72,5.192,20010407,0,Sat,CIN,MIL,D,40651.0
73,1.1258064516129032,20010407,0,Sat,NYN,MON,D,15317.0
74,9.668000000000001,20010407,0,Sat,CHN,PHI,D,16847.0
75,6.268,20010408,0,Sun,TBA,BOS,D,31383.0
76,7.913999999999996,20010408,0,Sun,DET,CHA,D,19887.0
77,8.331999999999999,20010408,0,Sun,BAL,CLE,D,40754.0
78,13.219565217391308,20010408,0,Sun,MIN,KCA,D,15028.0
79,8.436,20010408,0,Sun,TOR,NYA,D,31970.0
80,11.517999999999999,20010408,0,Sun,ANA,OAK,D,26211.0
81,19.684000000000015,20010408,0,Sun,SEA,TEX,D,44306.0
82,21.285999999999998,20010408,0,Sun,SLN,ARI,D,36714.0
83,0,20010408,0,Sun,SDN,COL,D,40446.0
84,15.49795918367347,20010408,0,Sun,ATL,FLO,D,20880.0
85,19.588000000000008,20010408,0,Sun,PIT,HOU,D,30174.0
86,19.231818181818184,20010408,0,Sun,SFN,LAN,N,37549.0
87,4.270000000000001,20010408,0,Sun,CIN,MIL,D,34077.0
88,1.9838709677419355,20010408,0,Sun,NYN,MON,D,11321.0
89,9.721999999999998,20010408,0,Sun,CHN,PHI,D,15550.0
90,8.405999999999999,20010409,0,Mon,CLE,CHA,N,21242.0
91,13.773913043478263,20010409,0,Mon,NYA,KCA,D,24411.0
92,4.998,20010409,0,Mon,DET,MIN,N,46101.0
93,19.0,20010409,0,Mon,TBA,TOR,N,48115.0
94,2.4258064516129028,20010409,0,Mon,CHN,MON,N,5776.0
95,8.793999999999999,20010409,0,Mon,ATL,NYN,D,53640.0
96,9.094,20010409,0,Mon,FLO,PHI,N,11311.0
97,9.687999999999999,20010409,0,Mon,CIN,PIT,D,36954.0
98,13.252000000000004,20010409,0,Mon,COL,SLN,D,48702.0
99,14.126000000000001,20010410,0,Tue,TEX,ANA,N,42784.0
100,7.355999999999997,20010410,0,Tue,BAL,BOS,N,27664.0
101,8.786,20010410,0,Tue,CLE,CHA,N,12465.0
102,13.384782608695653,20010410,0,Tue,NYA,KCA,N,16338.0
103,5.377999999999998,20010410,0,Tue,DET,MIN,N,9130.0
104,11.764,20010410,0,Tue,SEA,OAK,N,14880.0
105,18.88372093023256,20010410,0,Tue,TBA,TOR,N,18071.0
106,21.88799999999999,20010410,0,Tue,LAN,ARI,N,29191.0
107,5.804000000000001,20010410,0,Tue,HOU,MIL,N,23577.0
108,3.5225806451612907,20010410,0,Tue,CHN,MON,N,8314.0
109,9.498000000000001,20010410,0,Tue,FLO,PHI,N,11376.0
110,16.681999999999995,20010410,0,Tue,SFN,SDN,D,61277.0
111,14.138,20010411,0,Wed,TEX,ANA,N,16974.0
112,7.816,20010411,0,Wed,BAL,BOS,N,26302.0
113,10.1,20010411,0,Wed,CLE,CHA,D,12693.0
114,14.779999999999998,20010411,0,Wed,NYA,KCA,D,19175.0
115,5.664,20010411,0,Wed,DET,MIN,N,11149.0
116,11.602,20010411,0,Wed,SEA,OAK,N,16652.0
117,18.627906976744185,20010411,0,Wed,TBA,TOR,N,24017.0
118,22.213999999999995,20010411,0,Wed,LAN,ARI,N,25974.0
119,5.781999999999999,20010411,0,Wed,HOU,MIL,N,26021.0
120,2.7483870967741937,20010411,0,Wed,CHN,MON,N,9632.0
121,10.088000000000001,20010411,0,Wed,ATL,NYN,N,36048.0
122,11.758000000000003,20010411,0,Wed,CIN,PIT,N,35045.0
123,16.577999999999996,20010411,0,Wed,SFN,SDN,N,50149.0
124,14.688000000000004,20010411,0,Wed,COL,SLN,N,30115.0
125,14.4125,20010412,0,Thu,TEX,ANA,N,17435.0
126,7.636,20010412,0,Thu,BAL,BOS,N,30083.0
127,9.517999999999999,20010412,0,Thu,CLE,DET,N,15639.0
128,11.702,20010412,0,Thu,SEA,OAK,D,15414.0
129,21.651999999999994,20010412,0,Thu,LAN,ARI,N,29465.0
130,5.81,20010412,0,Thu,HOU,MIL,D,23599.0
131,10.346000000000002,20010412,0,Thu,ATL,NYN,N,27694.0
132,13.594000000000001,20010412,0,Thu,CIN,PIT,N,33045.0
133,16.862,20010412,0,Thu,SFN,SDN,D,25730.0
134,14.730000000000002,20010412,0,Thu,COL,SLN,D,35127.0
135,14.155999999999999,20010413,0,Fri,SEA,ANA,N,31087.0
136,10.25,20010413,0,Fri,TBA,BAL,N,34656.0
137,8.415999999999999,20010413,0,Fri,NYA,BOS,N,33124.0
138,9.86530612244898,20010413,0,Fri,CLE,DET,N,20334.0
139,5.839999999999999,20010413,0,Fri,CHA,MIN,N,21202.0
140,11.857999999999997,20010413,0,Fri,TEX,OAK,N,19255.0
141,18.318181818181817,20010413,0,Fri,KCA,TOR,D,26148.0
142,18.615555555555552,20010413,0,Fri,PHI,ATL,N,31017.0
143,9.829999999999998,20010413,0,Fri,PIT,CHN,D,26003.0
144,0,20010413,0,Fri,ARI,COL,N,38564.0
145,5.577999999999999,20010413,0,Fri,SFN,MIL,N,34998.0
146,3.6161290322580637,20010413,0,Fri,FLO,MON,N,12554.0
147,11.222000000000003,20010413,0,Fri,CIN,NYN,N,38243.0
148,16.982,20010413,0,Fri,LAN,SDN,N,29883.0
149,14.682000000000006,20010413,0,Fri,HOU,SLN,N,42153.0
150,14.107999999999999,20010414,0,Sat,SEA,ANA,N,34780.0
151,10.782,20010414,0,Sat,TBA,BAL,D,43621.0
152,8.219999999999997,20010414,0,Sat,NYA,BOS,D,33396.0
153,9.368,20010414,0,Sat,CLE,DET,D,23119.0
154,6.638000000000001,20010414,0,Sat,CHA,MIN,N,26487.0
155,11.463999999999999,20010414,0,Sat,TEX,OAK,D,26730.0
156,18.5,20010414,0,Sat,KCA,TOR,D,26024.0
157,18.993333333333336,20010414,0,Sat,PHI,ATL,N,35979.0
158,10.613999999999999,20010414,0,Sat,PIT,CHN,D,34220.0
159,0,20010414,0,Sat,ARI,COL,D,42319.0
160,6.429999999999999,20010414,0,Sat,SFN,MIL,N,42080.0
161,4.758064516129032,20010414,0,Sat,FLO,MON,N,9514.0
162,11.111999999999998,20010414,0,Sat,CIN,NYN,D,55067.0
163,16.798,20010414,0,Sat,LAN,SDN,N,50750.0
164,14.212000000000003,20010414,0,Sat,HOU,SLN,D,39235.0
165,13.838000000000001,20010415,0,Sun,SEA,ANA,D,20733.0
166,10.248000000000001,20010415,0,Sun,TBA,BAL,D,30441.0
167,7.975999999999998,20010415,0,Sun,NYA,BOS,D,32127.0
168,7.276000000000002,20010415,0,Sun,CHA,MIN,D,9141.0
169,11.761999999999999,20010415,0,Sun,TEX,OAK,N,18853.0
170,17.976744186046513,20010415,0,Sun,KCA,TOR,D,21379.0
171,17.07333333333333,20010415,0,Sun,PHI,ATL,D,24472.0
172,11.015999999999996,20010415,0,Sun,PIT,CHN,D,21061.0
173,0,20010415,0,Sun,ARI,COL,D,36841.0
174,7.0520000000000005,20010415,0,Sun,SFN,MIL,D,25981.0
175,3.703225806451613,20010415,0,Sun,FLO,MON,D,8090.0
176,10.716000000000001,20010415,0,Sun,CIN,NYN,D,39643.0
177,16.434,20010415,0,Sun,LAN,SDN,D,23852.0
178,14.695999999999994,20010415,0,Sun,HOU,SLN,D,27993.0
179,13.996000000000002,20010416,0,Mon,OAK,ANA,N,16368.0
180,11.139999999999997,20010416,0,Mon,TBA,BAL,N,24558.0
181,8.918000000000001,20010416,0,Mon,NYA,BOS,D,33373.0
182,7.023999999999997,20010416,0,Mon,KCA,MIN,N,10297.0
183,9.465999999999998,20010416,0,Mon,TEX,SEA,N,45657.0
184,17.34666666666666,20010416,0,Mon,FLO,ATL,N,24015.0
185,11.538000000000004,20010416,0,Mon,MON,NYN,N,18241.0
186,13.13,20010416,0,Mon,HOU,PIT,N,20128.0
187,14.726,20010416,0,Mon,ARI,SLN,N,25625.0
188,14.508,20010417,0,Tue,OAK,ANA,N,17837.0
189,10.2,20010417,0,Tue,CLE,BAL,N,28679.0
190,10.008,20010417,0,Tue,CHA,DET,N,13068.0
191,8.034000000000002,20010417,0,Tue,KCA,MIN,N,10623.0
192,9.233999999999998,20010417,0,Tue,TEX,SEA,N,34536.0
193,19.235714285714288,20010417,0,Tue,BOS,TBA,N,17416.0
194,17.790697674418606,20010417,0,Tue,NYA,TOR,N,20019.0
195,18.08863636363636,20010417,0,Tue,FLO,ATL,N,27522.0
196,11.546,20010417,0,Tue,PHI,CHN,D,18189.0
197,13.107999999999997,20010417,0,Tue,MIL,CIN,N,15729.0
198,11.822000000000003,20010417,0,Tue,MON,NYN,N,20177.0
199,16.977551020408157,20010417,0,Tue,COL,SDN,N,16615.0
200,14.246938775510202,20010417,0,Tue,LAN,SFN,N,41059.0
201,16.136000000000003,20010417,0,Tue,ARI,SLN,N,28517.0
202,14.636000000000001,20010418,0,Wed,OAK,ANA,N,17962.0
203,11.598000000000003,20010418,0,Wed,CLE,BAL,N,28801.0
204,11.749999999999998,20010418,0,Wed,CHA,DET,N,13180.0
205,8.825999999999999,20010418,0,Wed,KCA,MIN,D,12270.0
206,9.276,20010418,0,Wed,TEX,SEA,N,48823.0
207,19.804761904761904,20010418,0,Wed,BOS,TBA,N,14954.0
208,17.3953488372093,20010418,0,Wed,NYA,TOR,N,19770.0
209,18.377777777777776,20010418,0,Wed,FLO,ATL,D,30233.0
210,11.473999999999998,20010418,1,Wed,PHI,CHN,D,0.0
211,11.473999999999998,20010418,2,Wed,PHI,CHN,D,26793.0
212,14.892000000000001,20010418,0,Wed,MIL,CIN,N,16837.0
213,12.872000000000003,20010418,0,Wed,MON,NYN,D,20721.0
214,14.544,20010418,0,Wed,HOU,PIT,N,20339.0
215,17.199999999999996,20010418,0,Wed,COL,SDN,N,17040.0
216,14.593999999999996,20010418,0,Wed,LAN,SFN,N,41059.0
217,16.52,20010418,0,Wed,ARI,SLN,N,29144.0
218,11.665999999999995,20010419,0,Thu,CLE,BAL,D,34100.0
219,11.783673469387757,20010419,0,Thu,CHA,DET,N,14571.0
220,9.576,20010419,0,Thu,ANA,SEA,N,25016.0
221,19.80952380952381,20010419,0,Thu,BOS,TBA,N,20289.0
222,21.096000000000014,20010419,0,Thu,OAK,TEX,N,33311.0
223,18.046511627906977,20010419,0,Thu,NYA,TOR,N,24684.0
224,17.42916666666667,20010419,0,Thu,MON,FLO,N,10940.0
225,17.482,20010419,0,Thu,COL,SDN,D,15896.0
226,15.202,20010419,0,Thu,LAN,SFN,N,41059.0
227,12.073999999999996,20010420,0,Fri,MIN,CHA,N,16557.0
228,11.446000000000002,20010420,0,Fri,DET,CLE,N,33127.0
229,15.865909090909094,20010420,0,Fri,TOR,KCA,N,28018.0
230,12.040000000000004,20010420,0,Fri,BOS,NYA,N,54366.0
231,9.751999999999999,20010420,0,Fri,ANA,SEA,N,38518.0
232,19.735714285714284,20010420,0,Fri,BAL,TBA,N,11417.0
233,20.664000000000005,20010420,0,Fri,OAK,TEX,N,39041.0
234,23.717999999999996,20010420,0,Fri,COL,ARI,N,32011.0
235,13.796000000000001,20010420,0,Fri,NYN,CIN,N,26557.0
236,17.035416666666666,20010420,0,Fri,MON,FLO,N,11551.0
237,20.31000000000001,20010420,0,Fri,SLN,HOU,N,39152.0
238,19.6,20010420,0,Fri,SDN,LAN,N,34368.0
239,13.176000000000002,20010420,0,Fri,ATL,PHI,N,16245.0
240,14.733999999999996,20010420,0,Fri,CHN,PIT,N,31692.0
241,15.33,20010420,0,Fri,MIL,SFN,N,41059.0
242,11.44,20010421,0,Sat,MIN,CHA,D,19096.0
243,11.743999999999998,20010421,0,Sat,DET,CLE,D,42068.0
244,16.115555555555563,20010421,0,Sat,TOR,KCA,N,18246.0
245,11.812000000000003,20010421,0,Sat,BOS,NYA,D,55483.0
246,9.607999999999999,20010421,0,Sat,ANA,SEA,D,39274.0
247,19.76190476190476,20010421,0,Sat,BAL,TBA,D,12307.0
248,21.106000000000012,20010421,0,Sat,OAK,TEX,N,45174.0
249,23.45,20010421,0,Sat,COL,ARI,N,31724.0
250,14.0,20010421,0,Sat,NYN,CIN,D,28135.0
251,17.30625,20010421,0,Sat,MON,FLO,N,17587.0
252,21.03400000000001,20010421,0,Sat,SLN,HOU,D,40981.0
253,19.44545454545454,20010421,0,Sat,SDN,LAN,N,30295.0
254,12.621999999999996,20010421,0,Sat,ATL,PHI,N,17123.0
255,14.5,20010421,0,Sat,CHN,PIT,D,33105.0
256,15.267999999999999,20010421,0,Sat,MIL,SFN,D,41059.0
257,11.365999999999996,20010422,0,Sun,MIN,CHA,D,19730.0
258,11.032,20010422,0,Sun,DET,CLE,D,34125.0
259,16.51777777777778,20010422,0,Sun,TOR,KCA,D,17371.0
260,11.960000000000003,20010422,0,Sun,BOS,NYA,D,55278.0
261,9.668000000000003,20010422,0,Sun,ANA,SEA,D,44192.0
262,20.352380952380955,20010422,0,Sun,BAL,TBA,D,17198.0
263,21.696000000000012,20010422,0,Sun,OAK,TEX,D,32527.0
264,23.91999999999999,20010422,0,Sun,COL,ARI,D,31076.0
265,13.548000000000004,20010422,0,Sun,NYN,CIN,D,30682.0
266,17.676595744680856,20010422,0,Sun,MON,FLO,D,10609.0
267,21.034000000000002,20010422,0,Sun,SLN,HOU,N,31020.0
268,18.759090909090908,20010422,0,Sun,SDN,LAN,D,31040.0
269,12.825999999999992,20010422,0,Sun,ATL,PHI,D,26756.0
270,13.452000000000004,20010422,0,Sun,CHN,PIT,D,35676.0
271,14.831999999999999,20010422,0,Sun,MIL,SFN,D,41059.0
272,23.963999999999995,20010423,0,Mon,FLO,ARI,N,23328.0
273,21.552000000000003,20010423,0,Mon,ATL,HOU,N,29122.0
274,17.208000000000002,20010423,0,Mon,PHI,SDN,N,42932.0
275,10.081999999999999,20010424,0,Tue,MIN,BOS,N,32557.0
276,12.670000000000002,20010424,0,Tue,OAK,CHA,N,12441.0
277,11.358000000000002,20010424,0,Tue,ANA,CLE,N,31942.0
278,11.627999999999997,20010424,0,Tue,BAL,DET,N,14101.0
279,12.502,20010424,0,Tue,SEA,NYA,N,29522.0
280,20.330952380952382,20010424,0,Tue,KCA,TBA,N,8915.0
281,18.0825,20010424,0,Tue,TEX,TOR,N,15381.0
282,24.127999999999993,20010424,0,Tue,FLO,ARI,N,24135.0
283,0,20010424,0,Tue,CHN,COL,N,43562.0
284,21.662000000000003,20010424,0,Tue,ATL,HOU,N,29216.0
285,19.536363636363635,20010424,0,Tue,PIT,LAN,N,23596.0
286,7.855999999999997,20010424,0,Tue,NYN,MIL,N,27404.0
287,17.567999999999994,20010424,0,Tue,PHI,SDN,N,13872.0
288,14.84,20010424,0,Tue,CIN,SFN,N,40723.0
289,16.64800000000001,20010424,0,Tue,MON,SLN,N,28345.0
290,9.389999999999997,20010425,0,Wed,MIN,BOS,N,33177.0
291,11.673999999999996,20010425,0,Wed,OAK,CHA,N,12941.0
292,11.754000000000001,20010425,0,Wed,ANA,CLE,N,31396.0
293,11.388,20010425,0,Wed,BAL,DET,N,18919.0
294,12.048000000000002,20010425,0,Wed,SEA,NYA,N,23684.0
295,20.633333333333333,20010425,0,Wed,KCA,TBA,N,8752.0
296,17.571428571428573,20010425,0,Wed,TEX,TOR,N,15021.0
297,24.589999999999996,20010425,0,Wed,FLO,ARI,N,23097.0
298,0,20010425,0,Wed,CHN,COL,N,42514.0
299,21.448,20010425,0,Wed,ATL,HOU,N,31223.0
300,20.131818181818186,20010425,0,Wed,PIT,LAN,N,22495.0
301,7.681999999999997,20010425,0,Wed,NYN,MIL,N,30353.0
302,17.305999999999994,20010425,0,Wed,PHI,SDN,N,12573.0
303,14.718,20010425,0,Wed,CIN,SFN,N,40763.0
304,17.354000000000003,20010425,0,Wed,MON,SLN,N,28858.0
305,9.252000000000002,20010426,0,Thu,MIN,BOS,N,32222.0
306,13.118,20010426,0,Thu,OAK,CHA,N,12963.0
307,13.28,20010426,0,Thu,ANA,CLE,N,29427.0
308,12.467999999999995,20010426,0,Thu,BAL,DET,D,18824.0
309,12.300000000000004,20010426,0,Thu,SEA,NYA,N,30218.0
310,21.17619047619047,20010426,0,Thu,KCA,TBA,D,9247.0
311,24.189999999999994,20010426,0,Thu,ATL,ARI,N,27362.0
312,0,20010426,0,Thu,CHN,COL,D,47336.0
313,20.19090909090909,20010426,0,Thu,PIT,LAN,N,24143.0
314,8.94,20010426,0,Thu,NYN,MIL,D,25233.0
315,17.102000000000004,20010426,0,Thu,PHI,SDN,D,12785.0
316,15.116000000000001,20010426,0,Thu,CIN,SFN,D,41059.0
317,17.577999999999996,20010426,0,Thu,MON,SLN,D,42373.0
318,9.683999999999997,20010427,0,Fri,KCA,BOS,N,31850.0
319,11.529999999999998,20010427,0,Fri,SEA,CHA,N,16276.0
320,11.759999999999998,20010427,0,Fri,TEX,CLE,N,40320.0
321,11.653999999999998,20010427,0,Fri,TBA,DET,N,16458.0
322,8.157999999999998,20010427,0,Fri,BAL,MIN,N,24369.0
323,12.872000000000003,20010427,0,Fri,OAK,NYA,N,35170.0
324,16.71794871794872,20010427,0,Fri,ANA,TOR,N,16174.0
325,24.90999999999999,20010427,0,Fri,ATL,ARI,N,32663.0
326,0,20010427,0,Fri,CIN,COL,N,44502.0
327,21.49600000000001,20010427,0,Fri,FLO,HOU,N,32120.0
328,20.05909090909091,20010427,0,Fri,PHI,LAN,N,40643.0
329,7.2120000000000015,20010427,0,Fri,MON,MIL,N,26350.0
330,17.503999999999998,20010427,0,Fri,PIT,SDN,N,27896.0
331,15.558000000000002,20010427,0,Fri,CHN,SFN,N,41059.0
332,16.984000000000005,20010427,0,Fri,NYN,SLN,N,40674.0
333,9.73,20010428,0,Sat,KCA,BOS,D,32442.0
334,10.721999999999998,20010428,0,Sat,SEA,CHA,N,25542.0
335,11.341999999999995,20010428,0,Sat,TEX,CLE,N,41147.0
336,11.017999999999999,20010428,0,Sat,TBA,DET,D,18666.0
337,9.499999999999998,20010428,0,Sat,BAL,MIN,N,30479.0
338,12.716000000000001,20010428,0,Sat,OAK,NYA,D,38422.0
339,17.0,20010428,0,Sat,ANA,TOR,D,19261.0
340,25.407999999999994,20010428,0,Sat,ATL,ARI,N,45264.0
341,0,20010428,0,Sat,CIN,COL,D,47143.0
342,21.994,20010428,0,Sat,FLO,HOU,D,33274.0
343,20.68636363636364,20010428,0,Sat,PHI,LAN,N,37322.0
344,7.3519999999999985,20010428,0,Sat,MON,MIL,D,40877.0
345,17.445999999999998,20010428,0,Sat,PIT,SDN,N,48326.0
346,15.712,20010428,0,Sat,CHN,SFN,D,41059.0
347,16.139999999999997,20010428,0,Sat,NYN,SLN,D,43843.0
348,10.431999999999999,20010429,0,Sun,KCA,BOS,D,32791.0
349,13.014,20010429,0,Sun,SEA,CHA,D,25442.0
350,12.456000000000001,20010429,0,Sun,TEX,CLE,D,40132.0
351,12.292,20010429,0,Sun,TBA,DET,D,16769.0
352,9.669999999999998,20010429,0,Sun,BAL,MIN,D,23011.0
353,12.822000000000003,20010429,0,Sun,OAK,NYA,D,50572.0
354,18.0,20010429,0,Sun,ANA,TOR,D,23949.0
355,25.195999999999994,20010429,0,Sun,ATL,ARI,N,34356.0
356,0,20010429,0,Sun,CIN,COL,D,47047.0
357,22.58,20010429,0,Sun,FLO,HOU,D,31376.0
358,20.013636363636365,20010429,0,Sun,PHI,LAN,D,43589.0
359,8.536,20010429,0,Sun,MON,MIL,D,32700.0
360,17.533999999999995,20010429,0,Sun,PIT,SDN,D,41654.0
361,15.860000000000007,20010429,0,Sun,CHN,SFN,D,41059.0
362,17.336000000000002,20010429,0,Sun,NYN,SLN,D,38401.0
363,13.458000000000006,20010430,0,Mon,TBA,BAL,N,28510.0
364,9.263999999999998,20010430,0,Mon,NYA,MIN,N,24629.0
365,17.285714285714285,20010430,0,Mon,KCA,TOR,D,13766.0
366,13.379999999999997,20010430,0,Mon,HOU,NYN,N,19083.0
367,15.618367346938774,20010501,0,Tue,CHA,ANA,N,15664.0
368,13.544,20010501,0,Tue,TBA,BAL,N,27208.0
369,16.368888888888893,20010501,0,Tue,CLE,KCA,N,14512.0
370,9.375999999999998,20010501,0,Tue,NYA,MIN,N,24505.0
371,12.672,20010501,0,Tue,TOR,OAK,N,10935.0
372,11.196000000000003,20010501,0,Tue,BOS,SEA,N,36642.0
373,21.958000000000013,20010501,0,Tue,DET,TEX,N,25638.0
374,19.934090909090916,20010501,0,Tue,MIL,ATL,N,24922.0
375,12.747999999999998,20010501,0,Tue,SDN,CHN,N,28842.0
376,15.421999999999999,20010501,0,Tue,LAN,CIN,N,21473.0
377,19.262500000000006,20010501,0,Tue,SLN,FLO,N,10377.0
378,8.506451612903225,20010501,0,Tue,ARI,MON,N,4340.0
379,14.495999999999999,20010501,0,Tue,HOU,NYN,N,25619.0
380,14.897999999999998,20010501,0,Tue,COL,PHI,N,14138.0
381,16.11,20010501,0,Tue,SFN,PIT,N,22926.0
382,15.702040816326528,20010502,0,Wed,CHA,ANA,N,15516.0
383,13.908,20010502,0,Wed,TBA,BAL,N,26615.0
384,16.917777777777776,20010502,0,Wed,CLE,KCA,N,13401.0
385,10.377999999999997,20010502,0,Wed,NYA,MIN,N,36825.0
386,12.954000000000002,20010502,0,Wed,TOR,OAK,N,14048.0
387,10.746000000000002,20010502,0,Wed,BOS,SEA,N,40170.0
388,21.278000000000006,20010502,0,Wed,DET,TEX,N,33825.0
389,20.900000000000006,20010502,0,Wed,MIL,ATL,N,24802.0
390,12.767999999999995,20010502,0,Wed,SDN,CHN,N,27016.0
391,15.852000000000002,20010502,0,Wed,LAN,CIN,N,21323.0
392,19.0530612244898,20010502,0,Wed,SLN,FLO,N,10308.0
393,8.338709677419354,20010502,0,Wed,ARI,MON,N,4352.0
394,14.447999999999997,20010502,0,Wed,HOU,NYN,N,23262.0
395,15.586000000000002,20010502,0,Wed,COL,PHI,N,13243.0
396,15.512000000000002,20010502,0,Wed,SFN,PIT,N,22880.0
397,16.083999999999996,20010503,0,Thu,CHA,ANA,N,15372.0
398,13.613999999999999,20010503,0,Thu,NYA,BAL,N,40218.0
399,16.18222222222222,20010503,0,Thu,CLE,KCA,D,23869.0
400,12.69,20010503,0,Thu,TOR,OAK,D,10586.0
401,10.418000000000001,20010503,0,Thu,BOS,SEA,N,32513.0
402,21.16800000000001,20010503,0,Thu,DET,TEX,D,34051.0
403,20.017777777777773,20010503,0,Thu,MIL,ATL,N,26411.0
404,13.344,20010503,0,Thu,SDN,CHN,D,27307.0
405,15.138,20010503,0,Thu,LAN,CIN,N,18371.0
406,8.676666666666664,20010503,0,Thu,ARI,MON,N,4788.0
407,14.981999999999996,20010503,0,Thu,COL,PHI,D,17383.0
408,15.450000000000003,20010503,0,Thu,SFN,PIT,N,23048.0
